RepRapFirmware height map file v2 generated at 2020-04-28 04:59, min error -0.275, max error 0.025, mean -0.122, deviation 0.073
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
10.00,295.00,10.00,295.00,-1.00,57.00,57.00,6,6
      0, -0.054,  0.025, -0.173, -0.109, -0.254
      0, -0.066, -0.077, -0.131, -0.180, -0.175
      0, -0.089, -0.060, -0.208, -0.154, -0.275
      0, -0.035, -0.097, -0.077, -0.103, -0.145
      0,      0,      0,      0,      0,      0
      0,      0,      0,      0,      0,      0
